advisee,collaborator
Tobias Schaeffter,115,Phani Chinchapatnam,4,Martin Jantsch,1,Matthew Ginks,1,Charalampos Tsoumpas,1,Gang Gao,4,Giovanni Leo,1,Sebastian Kozerke,2,Radomír Chabiniok,1,Xènia Albà,1,R. Werner,1,Asghar Ataollahi,2,Andy P. King,1,Harminder Gill,2,Walther H. W. Schulze,1,John M. Simpson,7,Volker Rasche,1,Gerry Carr-White,3,A. Schmittgen,1,Kawal S. Rhode,3,Michael Sass Hansen,2,Jatin Relan,1,Reza Razavi,6,Derek L. G. Hill,1,Chris Randell,1,M. Pinsker,1,Chiara Riccobene,1,Sascha Krüger,1,T. Tangcharoen,1,H. Maximilian Mehdorn,1,Benjamin R. Knowles,1,Hendrik Lambert,1,Mohammed Ammar,1,David Atkinson,1,Martin Bublat,1,R. James Housden,3,Patrick Etyngier,1,Simon G. Duckett,2,Philip G. Batchelor,1,Rachel E. Clough,2,Holger Timinger,1,Catalina Tobon-Gomez,1,Samantha Obom,2,Simon R. Arridge,1,Christian T. Stoeck,1,David J. Hawkes,2,Adityo Prakosa,1,Kevin Sherman,1,Alex Brazier,2,Mark O'Neill,6,David Nordsletten,1,Stephen F. Keevil,1,Michael Grass,1,Claudia Prieto,2,Panagiotis Polygerinos,3,James Wong,1,Kurt Saetzler,1,Geert Gijsbers,1,Pinyo Puangmali,1,Stam Kapetanakis,2,Julian Bostock,1,Roland Bullens,1,Gopal Varma,1,Rashed Karim,11,Martin W. Krüger,1,Graeme P. Penney,1,Wenzhe Shi,3,Anja Lutz,2,Daniel Giese,4,Cheng Yao,2,Kaspar Althoefer,2,Paul K. Marsden,1,Michael Cooklin,4,Kuberan Pushparajah,5,Dennis Caulfield,1,Ján Margeta,1,Jaswinder S. Gill,6,Lennart Tautz,1,Thomas Sangild Sørensen,1,Laura Lara Rodríguez,1,Alberto Gómez,5,Christopher Aldo Rinaldi,1,Redha Boubertakh,1,Karsten O. Noe,1,Kristin McLeod,1,Olaf Dössel,2,Stefanie Winkelmann,2,F. Savill,1,Lakmal D. Seneviratne,2,Maxime Sermesant,1,Nic Smith,1,Annette Dahl,1,Julián Betancur,1,C. Aldo Rinaldi,8,T. Koehler,1,Andrew P. King,5,Yves Martelli,1,Aruna Arujuna,3,Roland Proksa,1,YingLiang Ma,4,Anoop Shetty,2,Nicolas Toussaint,1,Bobo Hu,1,Jaspal Gill,1,Nicholas R. Gaddum,1,Christian Buerger,5,Mathieu De Craene,1,Arno Schmitgen,1,Prince Acheampong,2,Holger Eggers,2,Sergio Vera,1,Paul Glover,1,James L. Harrison,1,Stephan Wolff,2,Arya Nabavi,1,Arjan J. Geers,1
A. W. Vreman,1,J. G. M. Kuerten,1
Yosu Gorronogoitia,13,A. Mos,1,Nikolay Mehandjiev,1,S. Blood,1,Sudhir Agarwal,1,Freddy Lécué,2,Matteo Villa,1,G. Ripa,1,Rafael Gonzalez,1,Mateusz Radzimski,2,Florian Schnabel,1,Jürgen Vogel,1,S. Abels,1,Martin Junghans,1
A. Aktta Patel,1,A. Ant Ozok,1
Jinfeng Hu,27,Julan Xie,1,Dongsheng Wang,5,Youhui Zhang,1,Bo Yang 0013,2,Haitao Dong,4,Kun Zhang,1,Lidong Liu,1,Yongwei Wu,1,Ming Chen 0004,1,Ning Ning,3,Huiyong Li,1,Huanan Zhang,2,Chunlin Han,1,Yongquan Ma,1,Jie Wu 0001,1,Xuezheng Liu,1,Ming Li,5,Guangwen Yang,1,Jing Sun 0005,4,Jing Zhao,1,Ruixiong Tian,2,Chunhui Hong,1,Hongliang Yu,2,Yinghui Wu,1,Weimin Zheng,10,Chongnan Gao,2,Zishu He,2
Gerald M. Saidel,21,Raymond F. Muzic Jr.,2,Elvin Blanco,1,A. Dennis Nelson,1,Ravi B. Patel,1,Kestutis J. Barkauskas,1,David L. Wilson,1,Kenneth S. Kump,1,Ranjan K. Dash,1,Michael S. Breen,1,Brent D. Weinberg,2,Agata A. Exner,1,Carlton C. Barnett,1,Jaeyeon Kim,1,Jinming Gao,1,Hanping Wu,1,Simi Paul,1,Kim Butts,1,Floro Miraldi,1,Lili Chen,1,Fadi W. Abdul-Karim,1,Marco E. Cabrera,1
Yuchan Yi,7,C. K. Shum,1,Alexander Braun,1,Oh-Ig Kwoun,1,Hyongki Lee,1,Haihong Wang,1,Sangho Baek,1,Zhong Lu,1
Jim Sweeney,3,Mark B. Yeary,1,B. Swan,1,C. Culp,1
Hilary Tunley,6,David S. Young,3,Lucinda Kerawalla,2,Hilary Smith,1,Joe Holmberg,4,Joshua Underwood,4,Jeanette O'Connor,2
Keith T. Mason,11,Bo Huang 0001,2,Nassima Djafri,1,Tony Griffiths,3,Michael F. Worboys,3,Alvaro A. A. Fernandes,3,Matt Duckham,1,Chris Johnson,1,John G. Stell,1,Norman W. Paton,3,Seung-Hyun Jeong,1,Jenny Lingham,1
Barbara Rizzi,21,Yannick L. Kergosien,1,Louise Duloquin,1,Zuzana Krivá,1,Paul Bourgine,5,María J. Ledesma-Carbayo,1,Camilo Melani,2,Olga Stasová,2,Mariana Remesíková,1,René Doursat,1,Matteo Campana,3,Andrés Santos,1,Cecilia Zanella,2,Gonzalo Sanguinetti,1,Nadine Peyriéras,6,Róbert Cunderlík,1,Karol Mikula,3,Carlos Castro-Gonzalez,1,Miguel A. Luengo-Oroz,1,Thierry Savy,1,Alessandro Sarti,6,Sophie Desnoulez,1
Kazuko Hirose,5,Ryo Hashimoto,1,Shin-Ichiro Nishimura,1,Taku Sato,1,Nobuaki Miura,1,Nobuhiro Fukushima,1
Akitaka Andoh,3,Fumiyoshi Omura,1,Takashi Matsui,1,Tomotaka Itoh,1
David Kurlander,11,Ephraim P. Glinert,1,Eric A. Bier,1,Daniel T. Ling,1,Lawrence B. Wolff,1,Jean-Francois Puget,1,Joe Marks,1,Meera Blattner,1,Tim Skelly,1,Steven Feiner,5,Jeff Heisserman,1,Shi-Kuo Chang,1
Catia Dias,9,Odete Fernandes,1,Sandra Vinagre,1,João Pedro Neto,1,Alda Carvalho,1,Richard Nowakowski,1,Francisco Coelho,1,Leonel Morgado,1,Carlos Pereira dos Santos,1,António Cunha,1
Izabela Grasland,8,Sébastien Gilles,1,Jean Carrive,1,Roger Mohr,1,Bertrand Chupeau,1,Thomas Seidl 0001,1,Vincent Tollu,1,Jürgen Stauder,1,M. Tamer Özsu,1
Yuntian Wu,1,Shuling Li,1
Richard Sidle,20,Roberta Cochrane,2,Oliver Koeth,2,Tianchao Tim Li,2,Peter Bendel,2,Ronald Barber,7,Lin Qiao,1,Frederick Ho,3,Oliver Draese,4,Ryan Johnson,1,Felix Beier,1,Jae-Gil Lee,1,Hamid Pirahesh,2,Marco Czech,2,Pinar Tözün,1,Min-Soo Kim 0002,2,Vijay Dialani,1,Keshava Murthy,3,Konstantinos Morfonios,2,Themistoklis Palpanas,1,Wolfgang Lehner,1
Akihiko Fujii,7,Yusuke Miura,1,Hitoshi Kubo,1,Kosuke Kawamoto,1,Yuma Tanaka,1,Chee Heng Lee,1,Masanori Ozaki,2,Hiroyuki Yoshida,2
Marco De Sario,6,Antonella D'Orazio,1,Andrea Guerriero,1,Michele Massimo Nuovo,1,Zhiling Wang,1,Sergio Cesare Brofferio,1,Pietro Camarda,1
Felipe Acebes,2,Belarmino Pulido Junquera,1,Carlos Alonso González,1
Arielle Lasry,2,Gregory S. Zaric,1,Michael W. Carter,1
Anjun Su,4,Xiaohui Yuan,1,Yanbin Yuan,2,Liang Wang,2,Hao Nie,2
B. P. Divakar,11,Shyam Swaroop Nigam,1,Ho Fai Ho,1,Hongjie Wu,1,Kai Ding,1,Suchitra Ramesh,1,Adil Usman,3,Asif Usman,1,D. H. Wang,1,Dong Ping,1,K. F. Kwok,1,Ka Wai Eric Cheng,2
Ryoko Shimada,1,Hadis Morkoç,1
Deepu C. Thomas,4,Marco Caccamo,2,Chang-Gun Lee,1,Giorgio C. Buttazzo,1,Sathish Gopalakrishnan,1
Enrico Martinelli,16,P. Ciompi,1,Richard Power,1,Franco Scarselli,1,Ciro de Mauro,1,Irina Branovic,4,Paolo Frasconi,1,Marco Maggini,2,Claudia Fiorini,1,Sandro Bartolini,3,Cinzia Castagnini,1,Ferruccio Barsi,2,N. Tani,1,Luca Lusnig,1,F. Bernardini,1,Giuseppe Alia,1,Michelangelo Diligenti,1
Andrew J. Tatem,5,Amy Wesolowski,1,Mark S. Nixon,2,Hugh G. Lewis,2,Peter M. Atkinson,2,Caroline O. Buckee,1
Pieter S. Kritzinger,24,M. Booyens,1,Heinz Beilner,1,Peter Kemper,1,Anthony E. Krzesinski,4,Nico de Wet,1,Jean-Luc Raffy,1,Falko Bause,2,C. Schapiro,1,Peter Teunissen,3,Paolo Pileggi,3,Justin Templemore-Finlayson,1,Tino Mundangepfupfu,1,Jesse Landman,1,William J. Knottenbelt,3,S. van Wyk,1,Ksenia Ryndina,1,Henry Msiska,1,Heinz Kabutz,1,Jan R. Engelbrecht,1,Mark Mestern,3,M. Bütow,1,Andrew Symington,2,J. W. Graham,1,Graham Wheeler,2
Daniel F. Martin,14,M. R. Dorr,1,Prateek Sharma,1,Hans Johansen,1,Jeffrey A. F. Hittinger,1,David A. Boyuka II,1,Xiaocheng Zou,1,Anne M. Le Brocq,1,Phillip Colella,5,Marian Anghel,1,R. Samtaney,1,Daniel T. Graves,1,Stephen C. Jardin,1,Francis J. Alexander,1,William H. Lipscomb,1
Bruce Rogers,15,Namrata Rajeev,1,Dale A. Hunscher,1,Pamela Hayes,1,Lee A. Green,1,Eva Kline-Rogers,1,Andrew D. Boyd,1,Michelle Kaston,1,Brian D. Athey,1,Paul R. Saxman,1,Daniel J. Clauw,1,John F. Greden,1,Kim Eagle,1,Frederick Bayoff,1,Timothy D. Morris,1,Kevin A. Smith,1
Morteza Ansari Dogaheh,1,Mohammad Eshghi,1
Taro Suzuki,15,Makoto Iida,1,Yoshiyuki Fukazawa,1,Tetsuo Ida,6,Yoshiharu Amano,3,Mitsunori Kitamura,2,Chuichi Arakawa,1,Risa Suzuki,1,Koji Nakagawa,1,Aart Middeldorp,3,Mircea Marin,4,Seiichi Ariga,1,Yuzo Shibayama,1,Mohamed Hamada,1,Sota Shimizu,1,Masaya Ogawa,1
Martin A. Walter,2,Roman Borisyuk,2,Liz J. Stuart,2
Zanda Serzane,4,Mihails Pudzs,1,Olegs Nikisins,1,Modris Greitans,1,Rihards Fuksis,1
Blazej Bartyzel,3,Joachim K. Anlauf,1,Andreas Raabe,1,Gabriel Zachmann,1
Ermes Thuegaz,5,Raman Kazhamiakin,2,Marco Pistore,2,Piergiorgio Bertoli,2,Corrado Moiso,2,Laura Ferrari,2
Constance L. Wood,9,Thomas V. Getchell,2,Kuey Chu Chen,1,Yushu Liu,1,Arnold J. Stromberg,3,Philip W. Landfield,1,Marilyn L. Getchell,2,Hao Li,2,Xuejun Peng,1,Eric M. Blalock,1
A. J. Dixon,3,Abbas Z. Kouzani,1,Akif Kaynak,1,B. A. Sexton,1
Angela W. Ma,3,Karshi F. Hasanov,1,Michael L. G. Joy,1,Adrian I. Nachman,1
Jeff Andrews,2,Nick Baker,1,Jeremy Bottleson,1
Konstantin Kostov,3,Teuvo Suntio,1,Jorma Kyyrä,2,Tauno Tepsa,1
Jeongsik Jeong,3,Heunchul Lee,2,Inkyu Lee,2,Sung Hyun Moon,2
Seyed Morteza Ayatollahi,5,Mohamed Cheriet,1,Amir-Masoud Eftekhari-Moghadam,1,Monireh Sadat Hosseini,1,Hossein Ziaei Nafchi,3,Reza Farrahi Moghaddam,1
Natalia L. Komarova,12,Jienian Yang,1,Andrew Hofacre,1,Hung Fan,1,Dominik Wodarz,1,Zhiying Sun,1,Kimberly A. Jameson,1,Sean Tauber,1,Maksim V. Plikus,1,John W. Lau,1,Craig J. Thalhauser,1,Ron Sorace,1,Louis Narens,1
Tie Qi Chen,11,Jason Miller,1,Yi Lu Murphey,3,Youning Zhou,1,Brennan Hamilton,2,Carl F. R. Weiman,2,Yi Lu,5,Jianxin Zhang,1,Robert Karlsen,1,Yu Lu,1,Brian Novak,2,Grant Gerhart,1
Anton Osokin,24,Dmitry P. Vetrov,13,Stefanie Jegelka,1,Dmitry Kondrashkin,1,Dmitry Kropotov,2,Pushmeet Kohli,4,Anton Rodomanov,1,Puneet Kumar Dokania,2,Hossam N. Isack,2,Vladimir Kolmogorov,2,Jean-Baptiste Alayrac,2,Olga Veksler,1,Alexey Lebedev,1,Ivan Laptev,2,Konstantin V. Anokhin,1,Vladimir Galatenko,1,Tuan-Hung Vu,2,Alexander Novikov,3,Dmitry Podoprikhin,2,Yuri Boykov,3,Sergey Bartunov,1,Isabella Lukasewitz,2,Simon Lacoste-Julien,2,Andrew Delong,3,Roman Shapovalov,2
Joanna Tereszczuk,5,Szymon Leski,1,Ewa Kublik,1,Daniel K. Wójcik,1,Daniel A. Swiejkowski,1,Andrzej Wróbel,1
Huansheng Zhang,4,Dezheng Zhang,4,Lixin Gao,4,Daliang Wang,2,Jianming Liu,4
Gary Oftedahl,5,Madeleine J. Kerr,1,Pam Pietruszewski,1,Karen A. Monsen,1,Oladimeji Farri,1,Claire Neely,1
Suhas Kulhalli,2,Shih-Tsang Fu,1,Sumantra Seth,1
Jonathan E. Atkins,3,Erik G. Boman,1,Bruce Hendrickson,1,Martin Middendorf,1
Yan Liu 0008,1,Gavriel Salvendy,3
Yan Liu 0009,22,Su Yeon Han,1,Babak Behzad,1,Christopher J. Crosby,2,Pierre Riteau,1,Marc P. Armstrong,1,Yasar Onel,1,Nancy Wilkins-Diehr,2,Ransom Briggs,1,Anand Padmanabhan,1,Alberto Maria Segre,1,Wenwu Tang,1,Boyd M. Knosp,1,Shaowen Wang,7,Kaichao Wu,1,Tao He,1,Qian Huang,1,Xuan Shi,1,Yanli Zhao,1,Ahmet Artu Yildirim,1,Stuart Martin,1,Jun Ni,2,Myunghwa Hwang,3
G. Neelakantan Kartha,2,Vladimir Lifschitz,3,Enrico Giunchiglia,1
Yan Liu 0002,46,Aurelie C. Lozano,4,Andrew E. Fano,2,Katharina Probst,3,Jennifer Lai,1,Jayant R. Kalagnanam,1,Eric P. Xing,3,Xinran He,4,Alexander G. Hauptmann,3,Andrew Arnold,1,Zhenzhen Kou,1,Oivind Johnsen,1,Richard D. Lawrence,4,Saharon Rosset,5,Grzegorz Swirszcz,2,Marko Krema,3,Rong Yan,2,Tsuyoshi Idé,1,Wojciech Gryc,2,Naoki Abe,5,Jun Yang 0003,3,Pei-Yun Hsueh,1,John D. Lafferty,1,Rong Jin,2,Han Liu,1,Jeon-Hyung Kang,1,Mirweis Sangin,1,Andy Fano,1,Mohammad Taha Bahadori,11,Hongfei Li,3,Pierre Dillenbourg,1,Vanathi Gopalakrishnan,6,Marc-Antoine Nüssli,1,Chandan Reddy,1,Rayid Ghani,3,Jingrui He,3,Claudia Perlich,5,Peter Weigele,4,Jonathan R. M. Hosking,1,Alexandru Niculescu-Mizil,3,Judith Klein-Seetharaman,2,Jaime G. Carbonell,10,Xiaojin Zhu 0001,1,Richard Peng,2,Yiming Yang,1,Prem Melville,1,Mary E. Helander,1
Sekhar Darbha,3,Dharma P. Agrawal,6,Santosh Pande,2,Ishfaq Ahmad,1
Giovanni Milanesi,2,Augusto Sarti,2,Stefano Tubaro,2
Yan Liu 0006,17,Feng Dai,1,Junbin Liu,2,Junyong Luo,2,Chenggang Cai,1,Qiang Wang,9,Lei Guo,1,Juan Chen,1,Yao Liu,2,Nan Lv,1,Liang Wei,2,Jun Yong Luo,2,Lian Liu,1,Jing Ning,1,Songtao Wu,1,Tim Wark,2,QingXian Wang,5,Qing Yao,4
Yan Liu 0007,10,An Zeng,1,Fangfeng Zhang,2,Qi Dong 0002,1,Fukang Fang,5,Qinghua Chen,2,Jiaxin Cui,2,Liujun Chen,6,Jiawei Chen,5,Chunhui Chen 0002,1,Lu Jiang 0003,1
Yan Liu 0004,9,Yang Liu 0007,6,Tongwei Ren,4,Zhenhua Li,2,Fei Li,2,Gangshan Wu,3,Wong Chit,1,Yung Hoi Wah,1,Yan Zhang 0031,2,John R. Kender,5
Jacek J. Dusza,9,E. Pedro Kot-Nawrocki,1,Vicente Carrilero López,1,Vicente Serradell,1,Stanislaw Jankowski,3,Fernando Mugarra,1,Javier Duart Clemente,1,Mariusz Wierzbowski,2,C. Mugarra Gonzalez,1,Artur Oreziak,2
Enping Shen,1,Zuobing Fan,1
Kil-Hyun Nam,2,Thammavarapu R. N. Rao,1,T. R. N. Rao,1
Michael S. Lam,5,Aiden R. Doherty,1,Thomas G. Moher,3,Jacqueline Kerr,1,Paul R. Wilson,3,Simon J. Marshall,1
Chutima Boonthum,25,Jessie J. Walker,1,Srinivasa Pillarisetti,1,Albert Y. Zomaya,1,Clement S. Allen,1,Jayfus T. Doswell,1,Andrew B. Williams,2,Radhika Malladi,1,Danielle S. McNamara,6,Ethan J. Tira-Thompson,1,Ekaterina Shurkova,1,David S. Touretzky,2,Shunichi Toida,1,Keith K. Millis,2,Kyle B. Dempsey,3,Cédrick Bellissens,1,Jeffrey Forbes,1,Joseph Magliano,4,Irwin B. Levinstein,9,LaVonne Manning,2,E. Pigli,1,Christopher A. Kurby,1,Shravan Mylavarapu,1,Justin F. Brunelle,4,G. Tanner Jackson,4,Stephan Olariu,1
Devin Ostrom,8,Huy Pham,1,Alexander Ferworn,3,Alireza Sadeghian,3,Hossein Rahnama,3,Carl Erickson,1,Lucia Dell'Agnese,1,Isaac Woungang,2,Kevin Barnum,3
Hasan A. Yousef,6,Muhammad Shafiq,2,Omar A. Sebakhy,2,Karim H. Youssef,1,Mohamed Hamdy,2,Manal A. Wahba,2,Mohamed E. Elkhatib,1
Yaron Silberman,2,Shlomo Bentin,1,Risto Miikkulainen,1
Genevieve Marie Johnson,3,Sharon Elizabeth Bratt,1,Julia Ann Johnson,2,Anastasia Kulpa,1
Orlando Baez,4,Mikael Goldstein,1,Faustino Sánchez,1,María Alduán,1,Peter Danielsson,1
Shizhen E. Wang,11,Joe W. Gray,1,Vito Quaranta,1,Jerome Jourquin,1,Lourdes Estrada,1,Hang Chang,1,Nicole S. Bryce,1,Alexander R. A. Anderson,1,Alissa M. Weaver,1,Katarzyna A. Rejniak,1,Bahram Parvin,1,Carlos L. Arteaga,1
Chang-Guo Zhan,22,Xiaoqin Huang,1,Li Zhang,1,Robert C. Rittenhouse,1,George C. Shields,1,Jaime G. Skiba,1,Shi-Xian Deng,1,Ge-Fei Hao,2,Jian Wan,1,Xiao-Lei Zhu,1,Sarah M. Tschampel,1,Donald W. Landry,1,Hai-Ting Lu,1,Junjun Liu,3,Beth A. Hayes,1,Jaroslav Koca,1,Ning-Ning Wei,2,Rick L. Ornstein,1,Adel Hamza,5,Mohamed Diwan M. AbdulHameed,2,Fang Zheng,1,Guangfu Yang,3,Ying Xiong,2
Yue-Jin Lv,10,Ying-ying Liu,1,Zhi-cheng Chen,2,Jin-hai Li,2,Duo-xiu Tao,2,Yuan Zhang,2,Fen Quan,1,Jin-biao Shen,1,Hong-mei Liu,1,Hong-yun Zhang,2,Nan-Xing Liu,2
J. A. Sjogren,2,S. K. Park,1,John P. Kearns,1
Alan J. Izenman,4,Philip W. Harris,1,Jeremy Mennis,1,Zoran Obradovic,1,Joseph Jupin,1
Mario Rese,5,Michael Welling,1,Alexander Krebs,1,Valerie Herter,2,Gernot Gräfe,4,J. Mayr,1
Soledad Escolar,11,Paolo Baronti,1,Jesús Carretero,5,José Daniel García,1,José María Pérez,1,Florin Isaila,3,Maria-Cristina Marinescu,1,Stefano Lama,1,Rafael Sotomayor,1,Félix García Carballeira,1,Stefano Chessa,1,Félix García 0001,1
Pian Fu,3,Yu Wang,1,Dingyuan Xia,1,Chaobing Huang,1
Wei-ming Cheng,4,En Long,1,Cheng-hu Zhou,1,Yong-hui Yao,1,Hai-jiang Liu,1
Zhizhong Mao,18,Shuai Tan,1,Xiaojun Wang,1,Fuli Wang,2,Guanghao Hu,1,Wu Lv,3,Zhi Xie,1,Mingxing Jia,4,Lei Li,1,Dakuo He,1,Huixin Tian,1,Fei Yang,1,Ping Yuan,5,Shu Wang,1,Chunhui Zhao,1,Jianchang Liu,1,Yuqing Chang,1,An-na Wang,1,Feng Yu,1
Marc Darquennes,2,Urbain Swerts,1,Jos van Sas,1
Yuan-Yu Tsai,11,Peng-Cheng Wang,2,Nen-Chin Hwang,1,Chao-Liang Liu,2,Du-Shiau Tsai,1,Chung-Hsien Chang,5,Yi-Hui Chen,1,Yu-Ming Cheng,5,Jian-Ting Chen,2,Chiao-Chih Huang,1,Chung-Ming Wang,8,Chi-Shiang Chan,3
Cristiano Battisti,4,Felipe A. Kuentzer,1,Rafael R. dos Santos,1,Cristiano Bonato Both,1,Tatiana Gadelha Serra dos Santos,1
Madhu K. Shankarapani,8,Andrew H. Sung,2,Srinivas Mukkamala,5,Anthonius Sulaiman,2,Xiao Qin,1,Subbu Ramamoorthy,2,Ram S. Movva,2,Kesav Kancherla,1,Ashwin Tamilarasan,1
Masaru Ushijima,8,Shinto Eguchi,2,Satoshi Miyata,1,Tetsuo Noda,1,Hironori Fujisawa,1,Takashi Takenouchi,1,Masaaki Matsuura,1,Yoshio Miki,1,T. Muto,1
Boshu Liu,28,Yin Huang,1,Hong Xi,1,Rong Zeng,2,Mao Peng,1,Sun Kim,1,Sujun Li,1,Yu-Dong Cai,1,SungMin Rhee,1,Jaehyun An,1,Jin-Miao Wang,1,Heewook Lee,1,Pei Hao,1,Wei-Zhong He,1,Yixue Li,1,Su-Jun Li,1,Yi-Xue Li,2,Jeong-Hyeon Choi,1,Jia-Rui Wu,1,Pamela J. Brown,1,Yang Zhong,1,Vikas Rao Pejaver,1,Liang-Xiao Ma,1,David Kysela,1,Yves V. Brun,1,Ankita Bhan,1,Ying Xu,1,Hong Li,1,Chuan Wang,2
Eike Rietzel,14,Nassir Navab,1,Mamadou Diallo,1,Loren Arthur Schwarz,1,Christian Schaller,1,An Tai,1,Joachim Hornegger,1,Fred S. Azar,1,Juan Carlos Celi,1,X. Allen Li,1,John E. Bayouth,1,Ali Khamene,3,Barbara Ofstad,1,Darko Zikic,2,Thomas Boettger,1
Hiroki Mano,2,Akihiro Minagawa,1,Norio Tagawa,1
Pedro Gabriel,2,Vasco Amaral,1,Miguel Goulão,1
Akira Higuchi,5,Tetsuya Tagawa,1,Ken'ichi Okamoto,1,Tomoo Ushio,1,Naofumi Takagi,1,Hiroshi Hanado,1
Tadd B. Hughes,3,Hong-Seok Kim,2,Joseph H. DiBiase,2,Harvey F. Silverman,2
Marek Parfieniuk,8,Oskar Swida,1,Marcin Kazberuk,2,Alexander A. Petrovsky,15,Elias Azarov,2,Adam Borowicz,1,Alexei V. Ivanov,1,Maxim Vashkevich,2,Kamil Kowalewski,2
Margarita Mora,3,Mateo Aboy,1,David Cuesta-Frau,1,Pau Micó,1
Herb Mattord,2,Catherine M. Beise,1,Fred Niederman,1
Catharina Stoecklin-Serino,1,David B. Paradice,1
Derek Chan,10,Christian Theobalt,2,Young Min Kim,1,Matthew R. Guthaus,1,Charles Perfetti,1,Trevor H. Chen,1,Yan Cui,1,Sebastian Thrun,2,Ying Liu,1,Dominic W. Massaro,1,Sebastian Schuon,1
Peter Priesching,4,Michael Mayer,1,Martin Gasser,1,Helmut Doleisch,1,Helwig Hauser,1
Yu-Fan Kuo,1,Cheng-Nan Chiu,1
